Time,Name,Azimuth (°),Elevation (°),Slant km,x_East (m),y_North (m),z_Up (m)
2025-07-31 20:01:58,STARLINK-5975,188.24,13.19,1634.1,-228119.1,-1574571.4,372773.4
2025-07-31 20:01:58,STARLINK-3208,354.73,12.63,1634.2,-146570.5,1587911.3,357428.9
2025-07-31 20:01:58,STARLINK-2251,80.33,12.78,1637.9,1574687.8,268374.6,362226.8
2025-07-31 20:01:58,STARLINK-2330,101.13,12.66,1642.8,1572788.2,-309383.4,359930.6
2025-07-31 20:01:58,STARLINK-33556,277.39,10.18,1647.5,-1608063.8,208626.2,291041.3
2025-07-31 20:01:58,STARLINK-3196,17.26,12.25,1656.5,480200.0,1545948.9,351521.0
2025-07-31 20:01:58,STARLINK-5133,142.67,11.95,1664.2,987309.4,-1294667.8,344466.4
2025-07-31 20:01:58,STARLINK-3148,338.3,11.92,1676.6,-606605.4,1524233.2,346227.7
2025-07-31 20:01:58,STARLINK-5921,13.79,13.01,1692.5,393120.7,1601543.7,381012.2
2025-07-31 20:01:58,STARLINK-6085,288.58,12.14,1698.8,-1574245.7,529178.6,357288.3
2025-07-31 20:01:58,STARLINK-1284,18.81,11.67,1709.1,539650.6,1584408.1,345846.7
2025-07-31 20:01:58,STARLINK-1262,297.52,11.37,1725.4,-1500130.9,781581.6,340128.0
2025-07-31 20:01:58,STARLINK-2170,79.95,11.2,1734.4,1675239.5,296883.2,336787.0
2025-07-31 20:01:58,STARLINK-3558,164.99,10.75,1738.1,442354.1,-1649378.1,324095.6
2025-07-31 20:01:58,STARLINK-4430,54.22,11.74,1744.2,1385424.0,998559.7,354770.2
2025-07-31 20:01:58,STARLINK-4007,36.24,10.65,1756.4,1020495.7,1392178.3,324532.6
2025-07-31 20:01:58,STARLINK-1305,26.72,10.92,1756.9,775737.3,1540821.4,332848.5
2025-07-31 20:01:58,STARLINK-3755,112.19,10.41,1764.5,1606856.9,-655510.5,318854.1
2025-07-31 20:01:58,STARLINK-4084,21.46,10.47,1768.7,636387.7,1618640.8,321555.8
2025-07-31 20:01:58,STARLINK-30160,119.05,10.9,1776.8,1525246.7,-847173.5,336051.4
2025-07-31 20:01:58,STARLINK-4067,320.17,10.17,1788.0,-1127300.7,1351487.8,315804.8
2025-07-31 20:01:58,STARLINK-3249,24.19,10.05,1797.5,725186.7,1614510.7,313552.2
2025-07-31 20:02:58,STARLINK-11517 [DTC],97.37,44.67,496.7,350296.7,-45284.6,349195.4
2025-07-31 20:02:58,STARLINK-32672,315.29,77.56,498.7,-75584.8,76357.3,486966.1
2025-07-31 20:02:58,STARLINK-32456,353.08,55.48,579.3,-39548.8,325880.5,477321.8
2025-07-31 20:02:58,STARLINK-6128,327.88,71.48,588.9,-99465.2,158463.9,558424.6
2025-07-31 20:02:58,STARLINK-3728,153.75,65.47,589.5,108232.1,-219511.9,536343.2
2025-07-31 20:02:58,STARLINK-11093 [DTC],259.53,35.17,596.3,-479317.9,-88593.9,343410.8
2025-07-31 20:02:58,STARLINK-31931,89.47,52.87,596.6,360152.6,3325.2,475671.7
2025-07-31 20:02:58,STARLINK-33706,313.97,52.47,599.5,-262892.0,253578.8,475435.9
2025-07-31 20:02:58,STARLINK-30159,200.23,67.56,602.2,-79516.6,-215715.2,556597.1
2025-07-31 20:02:58,STARLINK-4275,109.68,62.49,603.3,262358.1,-93842.6,535130.9
2025-07-31 20:02:58,STARLINK-32786,278.27,51.88,603.3,-368590.2,53599.0,474652.2
2025-07-31 20:02:58,STARLINK-6053,207.71,71.02,607.1,-91821.8,-174831.5,574040.7
2025-07-31 20:02:58,STARLINK-30452,103.99,66.09,608.5,239292.8,-59607.0,556247.4
2025-07-31 20:02:58,STARLINK-32397,85.91,48.26,622.1,413087.1,29516.7,464158.4
2025-07-31 20:02:58,STARLINK-11485 [DTC],69.79,31.33,650.6,521495.8,192008.6,338324.0
2025-07-31 20:02:58,STARLINK-4295,323.25,54.64,651.5,-225545.7,302056.8,531309.9
2025-07-31 20:02:58,STARLINK-11697 [DTC],308.67,30.05,665.9,-449984.9,360172.9,333389.0
2025-07-31 20:02:58,STARLINK-5691,47.82,55.28,670.2,282892.4,256336.2,550826.4
2025-07-31 20:02:58,STARLINK-32595,288.16,43.31,681.3,-471044.0,154481.5,467389.5
2025-07-31 20:02:58,STARLINK-5653,331.07,53.36,685.0,-197788.2,357785.6,549590.8
2025-07-31 20:02:58,STARLINK-1675,43.04,33.99,688.0,389354.4,416917.9,384629.1
2025-07-31 20:02:58,STARLINK-3769,357.95,49.84,690.2,-15901.1,444895.5,527482.4
2025-07-31 20:02:58,STARLINK-33673,69.25,42.26,693.4,479875.7,181847.3,466375.4
2025-07-31 20:02:58,STARLINK-11578 [DTC],83.98,28.06,699.4,613770.8,64719.2,328952.3
2025-07-31 20:02:58,STARLINK-5685,283.03,50.98,703.7,-431617.7,99897.4,546760.4
2025-07-31 20:02:58,STARLINK-31815,168.44,40.59,711.7,108321.0,-529491.8,462990.2
2025-07-31 20:02:58,STARLINK-32141,272.6,39.6,713.3,-549061.1,24934.6,454693.9
2025-07-31 20:02:58,STARLINK-4062,45.15,47.0,716.8,346538.1,344746.4,524222.2
2025-07-31 20:02:58,STARLINK-31213,47.35,40.25,717.3,402649.8,370932.4,463459.8
2025-07-31 20:02:58,STARLINK-32334,94.5,37.85,736.8,580015.4,-45694.1,452047.3
2025-07-31 20:02:58,STARLINK-5628,236.3,44.85,764.3,-450760.4,-300653.1,539054.7
2025-07-31 20:02:58,STARLINK-32691,189.13,36.19,771.4,-98781.4,-614683.8,455464.1
2025-07-31 20:02:58,STARLINK-2501,67.96,42.36,778.6,533239.7,215916.2,524655.4
2025-07-31 20:02:58,STARLINK-6048,171.16,44.93,784.9,85367.0,-549076.9,554302.2
2025-07-31 20:02:58,STARLINK-31474,290.94,35.04,792.1,-605731.2,231839.3,454737.6
2025-07-31 20:02:58,STARLINK-6132,89.3,41.87,801.7,597007.7,7299.8,535095.2
2025-07-31 20:02:58,STARLINK-30444,60.99,41.56,806.2,527513.1,292582.1,534812.4
2025-07-31 20:02:58,STARLINK-5344,150.3,40.64,816.8,307113.4,-538372.3,532005.0
2025-07-31 20:02:58,STARLINK-31532,56.73,33.52,817.7,570029.5,374001.6,451522.5
2025-07-31 20:02:58,STARLINK-2500,85.36,38.15,837.1,656106.9,53229.5,517104.6
2025-07-31 20:02:58,STARLINK-30484,124.75,36.63,852.7,562192.3,-390049.5,508806.3
2025-07-31 20:02:58,STARLINK-2547,217.08,36.91,855.7,-412526.9,-545850.2,513901.1
2025-07-31 20:02:58,STARLINK-32569,302.08,31.33,858.2,-621178.4,389316.0,446209.7
2025-07-31 20:02:58,STARLINK-34168,208.15,29.93,881.5,-360368.5,-673613.2,439785.9
2025-07-31 20:02:58,STARLINK-32620,230.16,29.82,885.8,-590104.6,-492333.1,440554.0
2025-07-31 20:02:58,STARLINK-2234,16.24,35.22,887.0,202682.7,695629.5,511582.7
2025-07-31 20:02:58,STARLINK-2639,350.7,35.08,889.7,-117678.9,718498.2,511356.1
2025-07-31 20:02:58,STARLINK-6378,195.12,33.26,938.8,-204763.0,-757834.8,514851.2
2025-07-31 20:02:58,STARLINK-5149,185.37,30.93,955.4,-76636.7,-815986.2,490996.3
2025-07-31 20:02:58,STARLINK-30353,207.94,26.08,958.3,-403297.4,-760435.8,421246.7
2025-07-31 20:02:58,STARLINK-2697,246.52,31.37,959.2,-751123.3,-326231.0,499355.5
2025-07-31 20:02:58,STARLINK-3752,145.24,30.26,970.4,477850.3,-688618.1,488998.7
2025-07-31 20:02:58,STARLINK-32136,325.35,25.22,985.0,-506644.6,733008.9,419690.9
2025-07-31 20:02:58,STARLINK-5914,246.11,31.42,1004.1,-783355.6,-347043.7,523494.3
2025-07-31 20:02:58,STARLINK-30127,293.05,30.31,1004.8,-798186.3,339652.0,507020.5
2025-07-31 20:02:58,STARLINK-1578,112.29,29.11,1009.7,816248.5,-334628.0,491250.2
2025-07-31 20:02:58,STARLINK-3311,307.43,28.48,1015.1,-708555.8,542250.9,484073.3
2025-07-31 20:02:58,STARLINK-11329 [DTC],310.74,16.38,1028.2,-747468.4,643789.1,289947.9
2025-07-31 20:02:58,STARLINK-33658,301.91,21.63,1034.2,-816052.1,508136.3,381242.2
2025-07-31 20:02:58,STARLINK-11246 [DTC],199.2,16.02,1035.5,-327295.3,-939958.1,285743.1
2025-07-31 20:02:58,STARLINK-30563,0.53,23.27,1040.9,8924.6,956214.8,411224.0
2025-07-31 20:02:58,STARLINK-30529,197.81,22.89,1052.1,-296468.4,-922839.9,409147.1
2025-07-31 20:02:58,STARLINK-30886,296.52,28.11,1058.0,-835047.5,416671.6,498421.9
2025-07-31 20:02:58,STARLINK-3726,255.4,26.25,1070.9,-929454.6,-242125.3,473654.0
2025-07-31 20:02:58,STARLINK-5363,101.47,27.0,1085.1,947523.8,-192323.8,492691.3
2025-07-31 20:02:58,STARLINK-4527,338.15,25.8,1086.9,-364151.3,908291.4,473046.1
2025-07-31 20:02:58,STARLINK-31926,67.78,21.73,1103.5,948926.4,387707.2,408462.4
2025-07-31 20:02:58,STARLINK-32128,152.55,20.97,1108.1,477032.9,-918209.0,396537.7
2025-07-31 20:02:58,STARLINK-4063,342.32,24.68,1119.5,-308891.6,969236.2,467432.9
2025-07-31 20:02:58,STARLINK-11682 [DTC],101.55,12.79,1120.1,1070221.6,-218618.4,248036.0
2025-07-31 20:02:58,STARLINK-32566,6.86,20.32,1136.2,127285.5,1057907.7,394558.9
2025-07-31 20:02:58,STARLINK-3260,99.42,23.72,1145.8,1034849.6,-171774.3,460889.0
2025-07-31 20:02:58,STARLINK-4175,272.19,23.68,1147.5,-1050135.0,40141.1,460802.5
2025-07-31 20:02:58,STARLINK-34326,215.65,18.15,1150.4,-637125.7,-888373.5,358289.3
2025-07-31 20:02:58,STARLINK-31504,292.58,20.34,1151.1,-996579.2,414416.3,400137.3
2025-07-31 20:02:58,STARLINK-3059,41.04,25.06,1173.4,697940.9,801726.8,496932.7
2025-07-31 20:02:58,STARLINK-33766,276.76,19.69,1173.6,-1097268.2,129983.6,395410.9
2025-07-31 20:02:58,STARLINK-30466,67.48,23.97,1175.8,992504.8,411502.3,477635.4
2025-07-31 20:02:58,STARLINK-11470 [DTC],332.26,12.44,1202.8,-546738.7,1039551.4,259164.2
2025-07-31 20:02:58,STARLINK-34324,205.19,16.68,1211.0,-493814.6,-1049690.1,347535.0
2025-07-31 20:02:58,STARLINK-2711,349.43,22.06,1218.4,-207064.2,1110043.5,457655.1
2025-07-31 20:02:58,STARLINK-32158,294.66,17.97,1225.1,-1059025.1,486225.1,377892.5
2025-07-31 20:02:58,STARLINK-33678,303.03,17.87,1228.9,-980619.9,637541.7,377036.7
2025-07-31 20:02:58,STARLINK-30462,267.64,22.3,1230.0,-1137037.0,-46788.1,466771.9
2025-07-31 20:02:58,STARLINK-4218,287.6,21.08,1236.9,-1100117.7,348920.9,444796.3
2025-07-31 20:02:58,STARLINK-1672,13.55,21.41,1240.6,270590.7,1122816.4,452881.5
2025-07-31 20:02:58,STARLINK-33640,303.58,16.02,1246.0,-997772.0,662366.1,343802.9
2025-07-31 20:02:58,STARLINK-4482,223.15,20.4,1257.8,-806280.2,-860094.4,438398.2
2025-07-31 20:02:58,STARLINK-33819,291.63,16.81,1272.8,-1132605.7,449166.4,368179.1
2025-07-31 20:02:58,STARLINK-5661,69.27,21.05,1276.5,1114172.8,421686.8,458537.6
2025-07-31 20:02:58,STARLINK-31834,12.85,16.73,1279.1,272518.1,1194252.8,368312.9
2025-07-31 20:02:58,STARLINK-30224,159.19,20.76,1281.7,425687.9,-1120287.3,454368.5
2025-07-31 20:02:58,STARLINK-3906,28.36,19.81,1286.7,575012.4,1065265.4,436111.8
2025-07-31 20:02:58,STARLINK-11547 [DTC],131.58,10.54,1286.8,946243.0,-839606.6,235437.1
2025-07-31 20:02:58,STARLINK-31527,64.1,16.49,1288.0,1111051.5,539396.7,365500.8
2025-07-31 20:02:58,STARLINK-4532,56.01,19.73,1288.5,1005637.6,678044.7,435076.6
2025-07-31 20:02:58,STARLINK-31523,41.52,16.45,1290.6,820446.2,926817.0,365559.5
2025-07-31 20:02:58,STARLINK-33556,269.9,16.79,1290.7,-1235697.5,-2236.9,372798.0
2025-07-31 20:02:58,STARLINK-2185,162.2,19.51,1305.9,376188.0,-1171981.9,436147.3
2025-07-31 20:02:58,STARLINK-32360,155.91,15.84,1310.8,514770.0,-1151117.0,357793.0
2025-07-31 20:02:58,STARLINK-6085,290.11,19.85,1317.3,-1163511.8,426080.0,447200.5
2025-07-31 20:02:58,STARLINK-11462 [DTC],283.1,10.11,1320.3,-1266000.8,294720.7,231707.5
2025-07-31 20:02:58,STARLINK-11348 [DTC],6.87,10.33,1321.9,155538.8,1291090.1,237077.8
2025-07-31 20:02:58,STARLINK-11422 [DTC],80.92,10.11,1326.6,1289652.7,206045.0,232763.9
2025-07-31 20:02:58,STARLINK-32739,220.87,15.4,1349.1,-851036.5,-983559.1,358215.1
2025-07-31 20:02:58,STARLINK-31244,73.29,15.52,1349.6,1245452.8,373971.7,361234.0
2025-07-31 20:02:58,STARLINK-5700,155.37,18.98,1351.7,532771.4,-1161881.1,439518.8
2025-07-31 20:02:58,STARLINK-30493,61.23,15.1,1352.3,1144460.1,628309.5,352194.1
2025-07-31 20:02:58,STARLINK-32279,320.81,14.87,1365.1,-833663.0,1022712.5,350238.5
2025-07-31 20:02:58,STARLINK-32822,336.51,14.87,1365.2,-525923.9,1210113.8,350257.4
2025-07-31 20:02:58,STARLINK-6042,317.56,19.57,1368.2,-869992.5,951308.7,458383.4
2025-07-31 20:02:58,STARLINK-34027,312.69,19.47,1372.5,-951112.2,877463.5,457412.6
2025-07-31 20:02:58,STARLINK-3318,6.1,17.57,1380.7,139859.0,1308894.1,416773.0
2025-07-31 20:02:58,STARLINK-30053,98.05,18.37,1381.6,1298263.6,-183599.4,435330.2
2025-07-31 20:02:58,STARLINK-32323,21.82,14.25,1396.7,503106.2,1256754.9,343765.4
2025-07-31 20:02:58,STARLINK-30850,82.77,17.95,1400.8,1322083.0,167648.8,431680.7
2025-07-31 20:02:58,STARLINK-30494,287.53,13.97,1406.5,-1301538.3,411006.0,339655.5
2025-07-31 20:02:58,STARLINK-5135,102.77,16.83,1408.6,1315000.7,-297946.1,407776.3
2025-07-31 20:02:58,STARLINK-34525,324.83,12.62,1414.8,-795256.6,1128586.5,309172.2
2025-07-31 20:02:58,STARLINK-30508,123.15,17.4,1421.8,1135934.5,-741814.2,425192.0
2025-07-31 20:02:58,STARLINK-4510,4.1,16.58,1426.7,97796.2,1363949.8,407034.8
2025-07-31 20:02:58,STARLINK-2549,132.15,16.49,1438.2,1022363.0,-925542.0,408278.9
2025-07-31 20:02:58,STARLINK-32251,5.5,13.35,1443.8,134532.2,1398280.7,333461.4
2025-07-31 20:02:58,STARLINK-31887,72.72,13.6,1444.5,1340623.3,417150.9,339735.5
2025-07-31 20:02:58,STARLINK-34493,347.02,12.03,1449.6,-318556.6,1381532.1,302247.7
2025-07-31 20:02:58,STARLINK-3764,81.51,15.87,1456.3,1385417.4,206789.9,398185.5
2025-07-31 20:02:58,STARLINK-31506,153.57,12.86,1460.0,633571.2,-1274640.1,324935.8
2025-07-31 20:02:58,STARLINK-3806,248.56,15.43,1475.5,-1323952.9,-519920.1,392488.7
2025-07-31 20:02:58,STARLINK-1569,28.64,15.76,1481.0,683208.4,1250920.0,402318.4
2025-07-31 20:02:58,STARLINK-34550,316.6,11.25,1492.7,-1005912.4,1063705.2,291337.8
2025-07-31 20:02:58,STARLINK-30207,227.16,15.82,1496.2,-1055477.5,-978911.5,407931.3
2025-07-31 20:02:58,STARLINK-1262,310.57,15.43,1496.6,-1095898.5,938235.1,398165.2
2025-07-31 20:02:58,STARLINK-4279,153.49,14.78,1505.4,649798.9,-1302544.5,383968.9
2025-07-31 20:02:58,STARLINK-30208,268.85,15.61,1510.7,-1454746.0,-29221.9,406436.7
2025-07-31 20:02:58,STARLINK-6100,120.56,15.46,1515.5,1257817.6,-742656.2,403951.7
2025-07-31 20:02:58,STARLINK-5121,187.71,14.52,1518.1,-197113.4,-1456373.8,380641.2
2025-07-31 20:02:58,STARLINK-31500,93.9,12.24,1519.6,1481580.0,-101119.1,322130.2
2025-07-31 20:02:58,STARLINK-1740,356.01,14.87,1526.9,-102570.7,1472268.3,391751.0
2025-07-31 20:02:58,STARLINK-4430,68.42,15.48,1531.0,1372072.0,542612.0,408741.8
2025-07-31 20:02:58,STARLINK-2231,6.94,14.78,1531.6,178857.2,1470061.9,390696.0
2025-07-31 20:02:58,STARLINK-3128,78.48,14.37,1532.7,1454851.5,296459.5,380483.6
2025-07-31 20:02:58,STARLINK-34272,359.03,10.55,1537.1,-25678.3,1510848.9,281466.2
2025-07-31 20:02:58,STARLINK-2727,51.12,14.58,1540.0,1160170.1,935544.7,387778.9
2025-07-31 20:02:58,STARLINK-6358,198.31,14.84,1544.5,-468980.6,-1417412.3,395545.6
2025-07-31 20:02:58,STARLINK-32015,255.65,11.45,1544.5,-1466465.3,-375273.6,306657.7
2025-07-31 20:02:58,STARLINK-31578,209.69,11.63,1549.6,-751786.7,-1318471.4,312481.2
2025-07-31 20:02:58,STARLINK-4361,116.14,14.73,1565.4,1359042.7,-667106.7,398160.4
2025-07-31 20:02:58,STARLINK-32377,318.65,11.2,1566.1,-1014843.2,1153305.2,304315.5
2025-07-31 20:02:58,STARLINK-31864,83.32,11.07,1568.4,1528736.0,179160.1,301273.8
2025-07-31 20:02:58,STARLINK-33545,139.51,11.28,1570.3,999983.2,-1171067.6,307258.8
2025-07-31 20:02:58,STARLINK-34308,6.43,10.06,1571.2,173236.4,1537298.6,274416.1
2025-07-31 20:02:58,STARLINK-32336,109.46,10.97,1573.3,1456387.5,-514506.7,299381.6
2025-07-31 20:02:58,STARLINK-33828,29.18,11.0,1578.3,755248.4,1352737.7,301263.8
2025-07-31 20:02:58,STARLINK-30524,219.08,14.13,1583.0,-967771.0,-1191673.6,386386.1
2025-07-31 20:02:58,STARLINK-1347,190.51,11.94,1587.7,-283261.4,-1527303.4,328553.8
2025-07-31 20:02:58,STARLINK-3782,110.33,13.19,1594.6,1455852.5,-539259.5,363808.3
2025-07-31 20:02:58,STARLINK-5133,127.09,13.12,1596.7,1240504.0,-937714.2,362386.9
2025-07-31 20:02:58,STARLINK-32312,22.61,10.58,1606.1,606969.1,1457483.9,294826.9
2025-07-31 20:02:58,STARLINK-32752,216.97,10.67,1607.2,-949871.4,-1261848.0,297539.6
2025-07-31 20:02:58,STARLINK-1536,313.45,13.31,1609.1,-1136747.4,1076903.9,370552.7
2025-07-31 20:02:58,STARLINK-33872,47.74,10.48,1610.3,1171888.6,1064885.9,292894.6
2025-07-31 20:02:58,STARLINK-3148,353.76,12.97,1614.2,-171075.6,1563646.3,362393.1
2025-07-31 20:02:58,STARLINK-1541,335.25,13.16,1620.0,-660323.1,1432560.7,368844.3
2025-07-31 20:02:58,STARLINK-30542,330.91,10.32,1622.5,-776027.8,1394956.8,290600.3
2025-07-31 20:02:58,STARLINK-3208,10.54,12.78,1625.3,290013.0,1558245.4,359661.6
2025-07-31 20:02:58,STARLINK-4067,333.97,12.66,1632.2,-698990.8,1430968.6,357706.5
2025-07-31 20:02:58,STARLINK-3749,303.67,12.49,1640.5,-1332926.0,888069.2,354691.2
2025-07-31 20:02:58,STARLINK-31573,240.34,10.14,1644.7,-1406839.8,-801237.2,289505.6
2025-07-31 20:02:58,STARLINK-2722,47.38,12.68,1646.8,1182249.3,1087857.7,361478.4
2025-07-31 20:02:58,STARLINK-2450,26.31,12.66,1649.2,713245.6,1442381.3,361318.0
2025-07-31 20:02:58,STARLINK-4268,345.29,12.34,1651.2,-409593.1,1560172.7,352978.1
2025-07-31 20:02:58,STARLINK-2428,289.37,12.56,1651.3,-1520598.4,534469.5,359128.7
2025-07-31 20:02:58,STARLINK-1316,347.2,12.51,1658.4,-358726.9,1578781.5,359168.4
2025-07-31 20:02:58,STARLINK-4159,38.44,12.08,1666.2,1012938.9,1276158.7,348625.8
2025-07-31 20:02:58,STARLINK-4029,13.7,12.01,1671.1,387237.7,1588014.5,347811.0
2025-07-31 20:02:58,STARLINK-3919,30.13,11.87,1679.1,824888.2,1421142.8,345446.7
2025-07-31 20:02:58,STARLINK-2480,15.28,12.14,1680.3,432946.0,1584658.4,353377.2
2025-07-31 20:02:58,STARLINK-5650,74.07,12.5,1683.2,1580194.6,451026.6,364251.9
2025-07-31 20:02:58,STARLINK-1554,70.69,11.99,1685.6,1556056.4,545258.4,350292.5
2025-07-31 20:02:58,STARLINK-5460,81.47,12.91,1694.5,1633418.7,245041.7,378617.7
2025-07-31 20:02:58,STARLINK-4098,21.99,11.42,1707.4,626548.2,1551910.3,338133.0
2025-07-31 20:02:58,STARLINK-3124,148.93,10.99,1723.1,872868.1,-1448899.1,328583.2
2025-07-31 20:02:58,STARLINK-5232,85.48,12.39,1724.9,1679520.4,132830.6,370134.8
2025-07-31 20:02:58,STARLINK-3733,206.67,10.87,1730.8,-762958.2,-1518852.6,326393.8
2025-07-31 20:02:58,STARLINK-30445,286.41,11.69,1733.0,-1627948.0,479391.9,350984.8
2025-07-31 20:02:58,STARLINK-3250,332.11,11.01,1733.9,-796076.7,1504347.7,331033.1
2025-07-31 20:02:58,STARLINK-4526,101.51,10.81,1739.4,1674123.4,-341000.8,326315.3
2025-07-31 20:02:58,STARLINK-30402,251.95,11.47,1742.5,-1623657.9,-529146.0,346435.7
2025-07-31 20:02:58,STARLINK-4432,52.88,11.41,1742.9,1362206.7,1031049.4,344817.3
2025-07-31 20:02:58,STARLINK-3052,193.96,11.72,1758.6,-415419.8,-1671077.2,357298.2
2025-07-31 20:02:58,STARLINK-5726,100.18,11.13,1764.5,1704068.7,-305956.6,340630.6
2025-07-31 20:02:58,STARLINK-3196,31.28,10.16,1789.1,914418.8,1505032.6,315652.7
2025-07-31 20:02:58,STARLINK-2039,270.96,10.17,1801.2,-1772621.2,29757.5,318063.8
2025-07-31 20:03:58,STARLINK-11093 [DTC],325.02,57.92,422.3,-128581.4,183767.5,357790.9
2025-07-31 20:03:58,STARLINK-11697 [DTC],357.42,49.13,464.3,-13671.1,303522.9,351148.5
2025-07-31 20:03:58,STARLINK-32786,157.17,77.83,494.8,40466.4,-96115.7,483693.9
2025-07-31 20:03:58,STARLINK-31474,298.9,65.76,528.4,-189898.3,104822.7,481808.1
2025-07-31 20:03:58,STARLINK-32595,349.59,63.29,538.7,-43757.4,238156.8,481220.2
2025-07-31 20:03:58,STARLINK-4295,77.83,77.94,552.4,112780.8,24317.5,540170.1
2025-07-31 20:03:58,STARLINK-5628,198.33,74.82,579.1,-47661.9,-143895.4,558882.7
2025-07-31 20:03:58,STARLINK-5685,357.11,70.51,592.2,-9973.3,197310.4,558296.3
2025-07-31 20:03:58,STARLINK-32141,219.68,51.75,593.9,-234762.0,-282949.3,466382.7
2025-07-31 20:03:58,STARLINK-33706,27.81,52.9,596.6,167900.1,318342.9,475840.3
2025-07-31 20:03:58,STARLINK-32620,210.83,51.8,603.1,-191169.0,-320251.3,473931.7
2025-07-31 20:03:58,STARLINK-32569,330.78,50.72,612.9,-189432.6,338644.8,474426.2
2025-07-31 20:03:58,STARLINK-32672,60.41,50.37,619.0,343287.4,194967.7,476743.2
2025-07-31 20:03:58,STARLINK-6128,81.83,59.82,640.0,318483.3,45725.6,553277.1
2025-07-31 20:03:58,STARLINK-11329 [DTC],311.65,31.94,642.6,-407417.0,362369.1,339960.3
2025-07-31 20:03:58,STARLINK-30353,190.67,44.66,654.7,-86214.9,-457604.7,460191.8
2025-07-31 20:03:58,STARLINK-3769,61.06,53.99,656.0,337583.8,186630.5,530635.8
2025-07-31 20:03:58,STARLINK-5653,36.52,54.59,675.4,232893.7,314468.1,550524.2
2025-07-31 20:03:58,STARLINK-2697,262.24,52.39,676.7,-409180.3,-55733.5,536053.5
2025-07-31 20:03:58,STARLINK-3728,79.46,50.47,683.8,427885.0,79585.7,527462.1
2025-07-31 20:03:58,STARLINK-32691,145.15,42.9,684.3,286492.7,-411392.5,465828.6
2025-07-31 20:03:58,STARLINK-33658,293.67,38.65,685.0,-489990.0,214759.5,427782.3
2025-07-31 20:03:58,STARLINK-30127,301.37,50.8,705.7,-380763.1,232178.3,546904.9
2025-07-31 20:03:58,STARLINK-32456,46.75,40.65,712.2,393604.0,370296.7,463947.2
2025-07-31 20:03:58,STARLINK-30159,140.65,47.25,738.1,317665.6,-387460.8,541964.8
2025-07-31 20:03:58,STARLINK-5149,155.66,43.28,756.1,226902.5,-501498.4,518304.8
2025-07-31 20:03:58,STARLINK-30529,178.89,36.41,760.1,11808.4,-611579.4,451195.0
2025-07-31 20:03:58,STARLINK-30886,312.16,44.51,769.7,-406849.4,368455.0,539632.2
2025-07-31 20:03:58,STARLINK-31504,299.59,34.52,800.4,-573472.4,325585.8,453620.9
2025-07-31 20:03:58,STARLINK-5914,274.57,43.63,801.5,-578259.4,46225.2,553048.4
2025-07-31 20:03:58,STARLINK-6053,172.46,43.02,807.5,77511.8,-585219.7,550900.0
2025-07-31 20:03:58,STARLINK-33766,286.52,32.72,831.3,-670490.4,198916.3,449350.3
2025-07-31 20:03:58,STARLINK-30452,81.33,39.26,838.4,641742.4,97861.3,530491.5
2025-07-31 20:03:58,STARLINK-4527,0.42,37.0,846.1,4922.8,675740.2,509130.0
2025-07-31 20:03:58,STARLINK-11517 [DTC],102.88,21.57,848.4,769137.2,-175910.3,311830.5
2025-07-31 20:03:58,STARLINK-1675,77.01,24.99,859.9,759467.0,175231.5,363280.4
2025-07-31 20:03:58,STARLINK-4275,122.03,35.58,866.7,597625.7,-373824.7,504283.2
2025-07-31 20:03:58,STARLINK-33640,298.84,27.85,868.8,-672926.2,370541.0,405813.2
2025-07-31 20:03:58,STARLINK-32158,283.52,29.42,883.3,-748056.2,179926.1,433848.4
2025-07-31 20:03:58,STARLINK-30462,274.1,35.97,891.0,-719246.0,51597.8,523343.2
2025-07-31 20:03:58,STARLINK-4175,292.23,34.07,895.4,-686576.7,280675.2,501580.8
2025-07-31 20:03:58,STARLINK-31931,78.3,29.41,897.6,765673.2,158629.5,440744.7
2025-07-31 20:03:58,STARLINK-2234,50.79,34.27,903.7,578647.1,472063.3,508849.2
2025-07-31 20:03:58,STARLINK-32397,107.41,28.33,905.5,760541.5,-238452.4,429729.4
2025-07-31 20:03:58,STARLINK-5344,115.42,34.42,917.6,683635.9,-324969.1,518749.0
2025-07-31 20:03:58,STARLINK-4028,16.55,12.98,928.0,257614.6,866778.3,208419.9
2025-07-31 20:03:58,STARLINK-11462 [DTC],291.05,18.56,940.0,-831617.2,320042.6,299188.5
2025-07-31 20:03:58,STARLINK-5691,63.55,33.31,941.0,704091.3,350212.0,516814.2
2025-07-31 20:03:58,STARLINK-4218,272.44,31.71,941.3,-800044.1,34043.7,494710.6
2025-07-31 20:03:58,STARLINK-30563,27.91,26.55,950.7,398120.3,751466.7,424964.9
2025-07-31 20:03:58,STARLINK-3311,336.63,30.9,960.0,-326749.4,756198.6,492955.4
2025-07-31 20:03:58,STARLINK-6085,293.06,32.1,960.8,-748896.6,318809.0,510558.8
2025-07-31 20:03:58,STARLINK-31815,145.62,25.95,977.0,496077.1,-725077.8,427459.3
2025-07-31 20:03:58,STARLINK-33556,255.94,25.74,983.6,-859511.8,-215210.3,427126.0
2025-07-31 20:03:58,STARLINK-3726,228.29,29.39,990.5,-644257.0,-574195.7,486044.9
2025-07-31 20:03:58,STARLINK-34168,179.29,25.13,995.2,11143.2,-900899.5,422590.7
2025-07-31 20:03:58,STARLINK-32279,328.47,24.64,1001.1,-475899.9,775557.8,417324.5
